"Município","Unidade Gestora","Mês","Descrição","Valor Ajustado","Valor Estornado","Tipo","Categoria","Fonte","Subfonte","Alínea","Subalínea","Fonte de Recurso","CO"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","03 - Março","17235001 - Transferências de Recursos do Sistema Único de Saúde – SUS - Principal","1033.29","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17230000 - Transferências de Recursos do Sistema Único de Saúde – SUS","17235000 - Transferências de Recursos do Sistema Único de Saúde – SUS","621 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual ","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","04 - Abril","17235001 - Transferências de Recursos do Sistema Único de Saúde – SUS - Principal","1033.29","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17230000 - Transferências de Recursos do Sistema Único de Saúde – SUS","17235000 - Transferências de Recursos do Sistema Único de Saúde – SUS","621 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual ","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","05 - Maio","17235001 - Transferências de Recursos do Sistema Único de Saúde – SUS - Principal","1033.29","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17230000 - Transferências de Recursos do Sistema Único de Saúde – SUS","17235000 - Transferências de Recursos do Sistema Único de Saúde – SUS","621 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual ","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","07 - Julho","17235001 - Transferências de Recursos do Sistema Único de Saúde – SUS - Principal","3566.58","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17230000 - Transferências de Recursos do Sistema Único de Saúde – SUS","17235000 - Transferências de Recursos do Sistema Único de Saúde – SUS","621 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual ","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","08 - Agosto","17235001 - Transferências de Recursos do Sistema Único de Saúde – SUS - Principal","1033.29","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17230000 - Transferências de Recursos do Sistema Único de Saúde – SUS","17235000 - Transferências de Recursos do Sistema Único de Saúde – SUS","621 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual ","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","09 - Setembro","17235001 - Transferências de Recursos do Sistema Único de Saúde – SUS - Principal","1033.29","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17230000 - Transferências de Recursos do Sistema Único de Saúde – SUS","17235000 - Transferências de Recursos do Sistema Único de Saúde – SUS","621 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual ","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","10 - Outubro","17235001 - Transferências de Recursos do Sistema Único de Saúde – SUS - Principal","1033.29","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17230000 - Transferências de Recursos do Sistema Único de Saúde – SUS","17235000 - Transferências de Recursos do Sistema Único de Saúde – SUS","621 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual ","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","12 - Dezembro","17235001 - Transferências de Recursos do Sistema Único de Saúde – SUS - Principal","2066.58","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades","17230000 - Transferências de Recursos do Sistema Único de Saúde – SUS","17235000 - Transferências de Recursos do Sistema Único de Saúde – SUS","621 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual ","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","01 - Janeiro","17515001 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal","570610.51","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17500000 - Transferências de Outras Instituições Públicas","17510000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","17515000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB","540 | Transferências do FUNDEB - Impostos e Transferências de Impostos","1070 | Identificação do percentual aplicado no pagamento da remuneração dos profissionais da educação básica em efetivo exercício"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","01 - Janeiro","17515001 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal","205001.66","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17500000 - Transferências de Outras Instituições Públicas","17510000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","17515000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB","540 | Transferências do FUNDEB - Impostos e Transferências de Impostos","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","02 - Fevereiro","17515001 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal","776347.51","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17500000 - Transferências de Outras Instituições Públicas","17510000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","17515000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB","540 | Transferências do FUNDEB - Impostos e Transferências de Impostos","1070 | Identificação do percentual aplicado no pagamento da remuneração dos profissionais da educação básica em efetivo exercício"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","02 - Fevereiro","17515001 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal","133490.97","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17500000 - Transferências de Outras Instituições Públicas","17510000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","17515000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB","540 | Transferências do FUNDEB - Impostos e Transferências de Impostos","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","03 - Março","17515001 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal","529658.3","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17500000 - Transferências de Outras Instituições Públicas","17510000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","17515000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB","540 | Transferências do FUNDEB - Impostos e Transferências de Impostos","1070 | Identificação do percentual aplicado no pagamento da remuneração dos profissionais da educação básica em efetivo exercício"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","03 - Março","17515001 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal","137019.65","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17500000 - Transferências de Outras Instituições Públicas","17510000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","17515000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB","540 | Transferências do FUNDEB - Impostos e Transferências de Impostos","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","04 - Abril","17515001 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal","727217.69","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17500000 - Transferências de Outras Instituições Públicas","17510000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","17515000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB","540 | Transferências do FUNDEB - Impostos e Transferências de Impostos","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","05 - Maio","17515001 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal","766142.27","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17500000 - Transferências de Outras Instituições Públicas","17510000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","17515000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB","540 | Transferências do FUNDEB - Impostos e Transferências de Impostos","1070 | Identificação do percentual aplicado no pagamento da remuneração dos profissionais da educação básica em efetivo exercício"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","06 - Junho","17515001 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB - Principal","785184.07","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17500000 - Transferências de Outras Instituições Públicas","17510000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB","17515000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB","540 | Transferências do FUNDEB - Impostos e Transferências de Impostos","1070 | Identificação do percentual aplicado no pagamento da remuneração dos profissionais da educação básica em efetivo exercício"
